run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0090,37,30,28,29,0.7567567567567568,0.9666666666666667,0.8489283847360168,0090_con,0090_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,8.0,20,0,5,5,2500
0091,40,30,29,30,0.725,1.0,0.8405797101449275,0091_con,0091_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,12.0,20,0,5,5,1500
0092,37,30,29,30,0.7837837837837838,1.0,0.8787878787878788,0092_con,0092_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,12.0,20,0,5,5,2500
0093,40,30,29,30,0.725,1.0,0.8405797101449275,0093_con,0093_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,16.0,20,0,5,5,1500
0094,37,30,29,30,0.7837837837837838,1.0,0.8787878787878788,0094_con,0094_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,16.0,20,0,5,5,2500
0095,40,30,29,30,0.725,1.0,0.8405797101449275,0095_con,0095_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,24.0,20,0,5,5,1500
0096,37,30,29,30,0.7837837837837838,1.0,0.8787878787878788,0096_con,0096_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,24.0,20,0,5,5,2500
0097,7,30,6,8,0.8571428571428571,0.26666666666666666,0.4067796610169491,0097_con,0097_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,37,37,37,0.0,0.0,0,1.5,10,1.0,True,0.5,5,0,5,5,1500
0098,22,30,21,23,0.9545454545454546,0.7666666666666667,0.8503521126760565,0098_con,0098_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,37,37,37,0.0,0.0,0,1.5,10,1.0,True,0.5,5,0,5,5,2500
0099,24,30,20,22,0.8333333333333334,0.7333333333333333,0.7801418439716311,0099_con,0099_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,37,37,37,0.0,0.0,0,1.5,10,1.0,True,1.0,5,0,5,5,1500
